ID;Name;FullName;Age;Height;Weight;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;BestPosition;Club;ValueEUR;WageEUR;ReleaseClause;ContractUntil;ClubJoined;PreferredFoot
259789;K. Zen�n;Kevin Zen�n;21;177;70;Argentina;70;80;10;1777;385;CAM;Uni�n de Santa Fe;3600000;6000;6100000;2023;2020;Left
251341;M. Ak�;Marley Ak�;21;177;68;France;70;77;7;1768;377;CAM;Juventus;3200000;36000;6100000;2025;2021;Right
224461;W. Montoya;Walter Montoya;28;173;72;Argentina;70;70;0;1873;402;RM;Rosario Central;1600000;10000;2400000;2023;2018;Right
150477;R. Salin;Romain Salin;37;189;76;France;70;70;0;1157;375;GK;Stade Rennais FC;180000;11000;342000;2024;2019;Left
259788;J. Portillo;Juan Portillo;22;182;75;Argentina;70;78;8;1871;410;CB;Uni�n de Santa Fe;3400000;6000;5800000;2024;2020;Right
189388;D. Diekmeier;Dennis Diekmeier;32;188;79;Germany;70;70;0;1736;379;RB;SV Sandhausen;1100000;5000;1800000;2024;2019;Right
244428;B. Mykhaylichenko;Bogdan Mykhaylichenko;25;179;74;Ukraine;70;73;3;1920;408;LWB;Shakhtar Donetsk;1900000;500;4300000;2024;2020;Left
240332;Brenner;Brenner Souza da Silva;22;175;70;Brazil;70;79;9;1704;365;ST;FC Cincinnati;3600000;5000;5900000;2022;2021;Right
236492;Pedro D�az;Pedro D�az Fanjul;24;180;78;Spain;70;79;9;1975;414;CAM;Real Sporting de Gij�n;3300000;5000;5900000;2025;2016;Right
236747;L. Gonz�lez;Luis Gonz�lez;31;170;66;Venezuela;70;70;0;1791;377;RM;Junior FC;1300000;500;2900000;2024;2019;Right
198347;F. Jara;Franco Jara;33;180;77;Argentina;70;70;0;1794;379;ST;FC Dallas;1000000;6000;1500000;2022;2020;Right
215250;C. Rigamonti;C�sar Rigamonti;35;188;76;Argentina;70;70;0;1146;387;GK;Club Atl�tico Central C�rdoba;180000;4000;261000;2022;2021;Right
245714;�lex Blanco;Alejandro Blanco S�nchez;23;175;70;Spain;70;75;5;1686;371;LM;Como;2400000;2000;3900000;2024;2022;Left
253138;T. Tsingaras;Theocharis Tsingaras;21;175;70;Greece;70;79;9;1825;393;CDM;PAOK;3400000;500;8199999;2024;2019;Right
248021;I. Cristea;Iulian Cristea;27;184;77;Romania;70;72;2;1637;359;CB;FCSB (Steaua);1700000;9000;2400000;2023;2019;Right
177569;J. de Guzm�n;Jonathan de Guzm�n;34;173;70;Netherlands;70;70;0;1948;399;CAM;Sparta Rotterdam;725000;7000;1100000;2023;2022;Right
231841;M. Pr�vot;Maxence Pr�vot;25;187;81;France;70;75;5;1013;379;GK;FC Sochaux-Montb�liard;1900000;3000;3500000;2023;2016;Right
223905;P. Ng;Perry Ng;26;180;77;England;70;73;3;1771;385;RWB;Cardiff City;1900000;17000;3700000;2024;2021;Right
220833;A. Mandrea;Anthony Mandrea;25;186;78;Algeria;70;75;5;1108;388;GK;Stade Malherbe Caen;1900000;3000;3500000;2025;2022;Right
198817;R. Amalfitano;Romain Amalfitano;32;173;68;France;70;70;0;1817;382;CM;Western Sydney Wanderers;1300000;6000;1600000;2023;2022;Right
258976;F. Parisi;Fabiano Parisi;21;178;72;Italy;70;82;12;1839;388;LWB;Empoli;3800000;5000;7600000;2023;2020;Left
208370;E. Zenga;Erik Zenga;29;181;78;Germany;70;70;0;1869;407;CDM;SV Sandhausen;1400000;5000;2200000;2023;2015;Right
237554;M. Bokadi;Merveille Bokadi;26;186;85;Congo DR;70;75;5;1607;353;CB;Standard de Li�ge;2100000;9000;3300000;2023;2017;Right
239090;P. Wiesinger;Philipp Wiesinger;28;181;74;Austria;70;72;2;1812;384;CB;LASK Linz;1600000;14000;2500000;2024;2016;Left
198614;Ra�l Navas;Ra�l Rodr�guez Navas;34;186;84;Spain;70;70;0;1640;328;CB;Uni�n Deportiva Las Palmas;525000;6000;840000;2023;2021;Right
184789;�. Szalai;�d�m Szalai;34;193;93;Hungary;70;70;0;1642;344;ST;FC Basel 1893;775000;12000;1200000;2023;2022;Right
245461;F. Colidio;Facundo Colidio;22;179;68;Argentina;70;80;10;1756;367;ST;Club Atl�tico Tigre;3600000;25000;0;2022;2017;Right
187858;P. Mpoku;Paul-Jos� Mpoku;30;180;79;Congo DR;70;70;0;1918;400;RM;?ttifak Holding Konyaspor;1500000;10000;3000000;2023;2021;Right
224213;T. Ebuehi;Tyronne Ebuehi;26;187;72;Nigeria;70;72;2;1733;385;RB;Empoli;1800000;6000;3400000;2025;2022;Right
248788;A. Yakubu;Abdul-Aziz Yakubu;23;187;79;Ghana;70;78;8;1631;359;ST;Rio Ave FC;3600000;6000;8300000;2024;2021;Right
244948;C. Benav�dez;Carlos Benav�dez;24;180;77;Uruguay;70;72;2;1766;378;CB;Deportivo Alav�s;1900000;6000;3200000;2024;2022;Right
210644;E. Marcondes;Emiliano Marcondes;27;182;75;Denmark;70;70;0;1824;386;CAM;AFC Bournemouth;1700000;24000;3400000;2024;2021;Right
209620;B. Rahman;Baba Rahman;27;180;72;Ghana;70;70;0;1848;397;LB;Chelsea;1500000;41000;2800000;2024;2015;Left
253139;S. Pierotti;Santiago Pierotti;21;189;83;Argentina;70;77;7;1887;406;CAM;Club Atl�tico Col�n;3200000;6000;5400000;2022;2019;Right
239571;T. Handwerker;Tim Handwerker;24;182;74;Germany;70;74;4;1822;392;LWB;1. FC N�rnberg;2100000;6000;3500000;2024;2019;Left
234195;D. Warmerdam;Django Warmerdam;26;180;66;Netherlands;70;72;2;1936;407;LWB;FC Utrecht;1800000;9000;2800000;2023;2020;Left
224211;S. Mmaee;Samy Mmaee;25;181;83;Morocco;70;74;4;1537;342;CB;Ferencv�rosi TC;2000000;550;4600000;2024;2021;Right
216019;D. Musto;Dami�n Musto;35;183;80;Argentina;70;70;0;1696;353;CDM;FC Cartagena;450000;4000;720000;2023;2022;Right
193234;A. Jali;Andile Jali;32;172;66;South Africa;70;70;0;1943;403;CM;Mamelodi Sundowns FC;1300000;750;2900000;2023;2018;Right
262859;L. Colwill;Levi Colwill;19;191;83;England;70;84;14;1687;364;CB;Brighton & Hove Albion;3500000;22000;0;2023;2020;Left
253130;Robert Navarro;Robert Navarro Mu�oz;20;178;69;Spain;70;80;10;1753;373;CAM;Real Sociedad;3500000;13000;8100000;2025;2019;Right
193535;S. Prediger;Sebasti�n Prediger;35;184;85;Argentina;70;70;0;1720;374;CDM;Club Atl�tico Tigre;450000;5000;675000;2022;2018;Right
239306;J. Bataille;Jelle Bataille;23;180;74;Belgium;70;75;5;1846;401;RM;Royal Antwerp FC;2200000;9000;3500000;2024;2021;Right
182520;M. M�nnel;Martin M�nnel;34;183;80;Germany;70;70;0;1186;388;GK;FC Erzgebirge Aue;275000;2000;399000;2023;2008;Right
263673;Andrew;Andrew da Silva Ventura;21;189;76;Brazil;70;82;12;1053;386;GK;Gil Vicente FC;3400000;3000;7800000;2024;2021;Right
220921;A. Esiti;Anderson Esiti;28;189;84;Nigeria;70;71;1;1658;365;CB;Ferencv�rosi TC;1500000;600;3400000;2023;2022;Right
225273;M. Thychosen;Mads D�hr Thychosen;25;178;75;Denmark;70;74;4;1881;403;CB;FC Midtjylland;2000000;13000;2800000;2025;2022;Right
239097;D. Srbeny;Dennis Srbeny;28;190;83;Germany;70;70;0;1700;368;ST;SC Paderborn 07;1600000;13000;2600000;2023;2020;Right
195065;G. Hairemans;Geoffry Hairemans;30;183;64;Belgium;70;70;0;1819;370;CM;KV Mechelen;1500000;9000;2300000;2025;2019;Left
225018;F. Andone;Florin Andone;29;180;78;Romania;70;70;0;1849;385;ST;Brighton & Hove Albion;1600000;35000;3000000;2023;2018;Right
230394;Nuno Moldeiro;Nuno Jorgino Moldeiro Vaz;26;179;79;Brazil;70;70;0;1759;381;LM;Sport Club Corinthians Paulista;1700000;650;3700000;2025;2022;Left
233978;Vitor Marl�o;Vitor Marlon Bereitta Cortejo;26;178;71;Brazil;70;70;0;1644;356;LB;Fortaleza;1600000;500;3500000;2025;2022;Left
173818;Adri�n L�pez;Adri�n L�pez �lvarez;34;183;73;Spain;70;70;0;1775;368;CF;M�laga CF;775000;7000;1200000;2023;2022;Right
183546;J. Hogg;Jonathan Hogg;33;176;73;England;70;70;0;1796;382;CDM;Huddersfield Town;800000;11000;1500000;2023;2013;Right
237051;M. Turay;Mohamed Buya Turay;27;180;75;Sierra Leone;70;70;0;1757;382;ST;Malm� FF;1700000;6000;2200000;2025;2022;Right
244987;M. �lvarez;Milton �lvarez;33;185;86;Argentina;70;70;0;1108;379;GK;Club Atl�tico Independiente;525000;6000;788000;2023;2018;Left
222204;Cao Yunding;Yunding Cao;32;173;70;China PR;70;70;0;1819;383;LM;Shanghai Shenhua FC;1300000;8000;2000000;2022;2011;Right
224508;L. Mancuso;Leonardo Mancuso;30;182;77;Italy;70;70;0;1798;381;CF;Como;1600000;26000;0;2023;2022;Right
234748;Gu Sung Yun;Sung Yun Gu;28;195;82;Korea Republic;70;73;3;1014;358;GK;Sangju Sangmu FC;1500000;4000;0;2022;2021;Right
262140;Carlos Dom�nguez;Carlos Dominguez C�ceres;21;187;71;Spain;70;78;8;1517;331;CB;RC Celta de Vigo;3300000;8000;7600000;2026;2020;Left
220925;A. Sch�pf;Alessandro Sch�pf;28;178;74;Austria;70;70;0;1952;410;RWB;Vancouver Whitecaps FC;1600000;5000;2400000;2024;2022;Right
263166;B. Mikeltadze;Beka Mikeltadze;24;185;77;Georgia;70;75;5;1767;375;CAM;Newcastle Jets;2400000;2000;3200000;2023;2021;Right
208638;Rober Correa;Roberto Antonio Correa Silva;29;180;71;Spain;70;70;0;1768;383;RB;SD Eibar;1400000;6000;2200000;2024;2019;Right
215294;C. Men�ndez;Cristian Men�ndez;34;185;83;Argentina;70;70;0;1773;372;ST;Atl�tico Tucum�n;775000;8000;1200000;2023;2021;Right
230398;Eltson Marques;Elton Matheus Marques Paiva;30;188;88;Brazil;70;70;0;1483;313;CB;Internacional;1300000;600;2900000;2025;2022;Right
231423;C. De Norre;Casper De Norre;25;175;75;Belgium;70;73;3;1920;404;RWB;Oud-Heverlee Leuven;2100000;8000;3200000;2025;2021;Right
234239;G. Hein;Gauthier Hein;25;170;65;France;70;71;1;1783;377;RM;AJ Auxerre;1900000;10000;3900000;2025;2020;Left
253951;F. Calder�n;Franco Calder�n;24;187;80;Argentina;70;75;5;1578;338;CB;Uni�n de Santa Fe;2200000;6000;3500000;2022;2019;Right
208120;K. Przyby?ko;Kacper Przyby?ko;29;193;88;Poland;70;70;0;1706;362;ST;Chicago Fire Football Club;1600000;6000;2300000;2023;2022;Right
251127;F. Torrent;Fernando Torrent;30;173;72;Argentina;70;70;0;1800;392;RB;Rosario Central;1400000;9000;2100000;2022;2020;Right
232183;C. Fai;Collins Fai;29;167;63;Cameroon;70;70;0;1745;380;RB;Al Tai;1400000;12000;2300000;2025;2022;Right
247026;A. Sch�fer;Andr�s Sch�fer;23;178;72;Hungary;70;79;9;1813;390;CM;1. FC Union Berlin;3500000;14000;7000000;2025;2022;Right
214730;I. Gonz�lez;Ignacio Gonz�lez;32;187;84;Chile;70;70;0;1142;387;GK;CD Antofagasta;800000;500;1700000;2022;2020;Right
237257;J. Yueill;Jackson Yueill;25;178;74;United States;70;74;4;1879;392;CM;San Jose Earthquakes;2000000;5000;3100000;2022;2017;Right
230857;Nuno da Costa;Nuno Miguel da Costa J�ia;31;182;70;Cape Verde Islands;70;70;0;1757;370;ST;AJ Auxerre;1300000;12000;2600000;2024;2022;Right
237512;G. Togni;Gast�n Togni;24;180;76;Argentina;70;71;1;1909;412;LM;Defensa y Justicia;2000000;7000;0;2023;2017;Left
232136;F. Mayembo;Fernand Mayembo;26;184;86;Congo;70;74;4;1501;332;CB;AC Ajaccio;2000000;10000;4200000;2024;2022;Right
248775;U. Bonnet;Ugo Bonnet;28;181;73;France;70;70;0;1709;367;ST;Valenciennes FC;1600000;5000;2800000;2024;2022;Right
246471;F. Girotti;Federico Girotti;23;190;84;Argentina;70;77;7;1723;369;ST;Club Atl�tico Talleres;3200000;9000;5400000;2025;2022;Right
176071;D. McCarty;Dax McCarty;35;175;68;United States;70;70;0;1817;370;CDM;Nashville SC;450000;3000;675000;2027;2019;Right
237511;A. Sampsted;Alfons Sampsted;24;180;72;Iceland;70;76;6;1789;391;RB;FK Bod�/Glimt;2400000;3000;3500000;2022;2020;Right
171975;G. Bergessio;Gonzalo Bergessio;37;179;79;Argentina;70;70;0;1694;345;ST;Platense;550000;7000;825000;2022;2022;Right
233671;An Byong Jun;Byong Jun An;32;183;75;Korea DPR;70;70;0;1657;355;ST;Suwon Samsung Bluewings;1300000;4000;1600000;2025;2022;Right
260082;Jes�s V�zquez;Jes�s V�zquez Alcalde;19;182;77;Spain;70;81;11;1766;375;LB;Valencia CF;3300000;8000;7600000;2025;2020;Left
257270;T. Pemb�l�;Timoth�e Pemb�l�;19;182;76;France;70;81;11;1790;398;RM;Paris Saint-Germain;3300000;16000;6800000;2024;2020;Right
214772;N. Pasquini;Nicol�s Pasquini;31;172;76;Argentina;70;70;0;1927;406;LB;Club Atl�tico Lan�s;1200000;9000;1800000;2022;2013;Left
224756;A. Lusamba;Arnaud Lusamba;25;180;74;France;70;74;4;1964;414;RM;Aytemiz Alanyaspor;2200000;12000;4600000;2025;2022;Right
238580;I. Voca;Idriz Voca;25;181;74;Kosovo;70;74;4;1792;383;CDM;Cosenza;2000000;2000;3300000;2024;2022;Right
248564;Z. Aboukhlal;Zakaria Aboukhlal;22;178;73;Morocco;70;79;9;1746;379;CAM;Toulouse Football Club;3600000;10000;7900000;2026;2022;Left
250868;R. Boissier;R�my Boissier;28;181;73;France;70;70;0;1945;412;CM;Rodez Aveyron Football;1600000;4000;2800000;2023;2020;Right
239861;A. Hassan;Abdelkarim Hassan;28;186;81;Qatar;70;70;0;1917;416;LWB;Free agent;0;0;0;;2018;Left
248053;S. Arzamendia;Santiago Arzamendia;24;172;72;Paraguay;70;77;7;1773;384;LWB;C�diz CF;3000000;12000;6900000;2025;2021;Left
231414;Waldo;Waldo Rubio Martin;26;181;80;Spain;70;71;1;1828;384;ST;Real Valladolid CF;1900000;13000;4300000;2023;2018;Right
242934;B. Petersen;Brandon Petersen;28;185;75;South Africa;70;73;3;1284;399;GK;Kaizer Chiefs;1500000;500;3300000;2024;2021;Right
246006;C. Devlin;Cameron Devlin;24;176;78;Australia;70;77;7;1877;403;CDM;Heart of Midlothian;3200000;4000;6400000;2024;2021;Right
252150;Patrick William;Patrick William S� De Oliveira;25;185;78;Brazil;70;76;6;1840;383;CB;Rio Ave FC;2200000;5000;5100000;2025;2022;Right
158626;M. Debuchy;Mathieu Debuchy;36;176;76;France;70;70;0;1947;402;CB;Valenciennes FC;275000;3000;481000;2023;2021;Right
193186;N. Etheridge;Neil Etheridge;32;191;95;Philippines;70;70;0;1212;384;GK;Birmingham City;800000;14000;1500000;2024;2020;Right
211363;T. Lockyer;Tom Lockyer;27;185;72;Wales;70;72;2;1662;363;CB;Luton Town;1700000;17000;3400000;2023;2020;Right
246947;P. Akouokou;Paul Akouokou;24;182;68;C�te d'Ivoire;70;78;8;1768;376;CDM;Real Betis Balompi�;3300000;10000;7600000;2024;2018;Right
231868;L. Ruiz;Leonardo Ruiz;26;185;69;Colombia;70;72;2;1693;358;ST;Rio Ave FC;2000000;7000;4400000;2024;2022;Right
193468;L. Benito;Loris Benito;30;186;85;Switzerland;70;70;0;1860;392;LB;BSC Young Boys;1400000;12000;2100000;2025;2022;Left
209597;Ant�nio Carlos;Ant�nio Carlos Cunha Capocasali Jr;29;191;79;Brazil;70;70;0;1516;329;CB;Orlando City Soccer Club;1300000;5000;2000000;2023;2021;Right
241085;L. Tempelmann;Lino Tempelmann;23;174;77;Germany;70;75;5;1874;405;CAM;1. FC N�rnberg;2400000;13000;0;2023;2018;Right
271294;O. Shukurov;Otabek Shukurov;26;183;77;Uzbekistan;70;73;3;1926;406;CM;Fatih Karag�mr�k S.K.;2100000;14000;4400000;2024;2022;Right
214718;M. Rodr�guez;Mart�n Rodr�guez;27;170;68;Chile;70;70;0;1845;390;LW;D.C. United;1700000;6000;2600000;2023;2022;Right
188094;J. McLaughlin;Jon McLaughlin;34;188;83;Scotland;70;70;0;1279;400;GK;Rangers FC;275000;20000;495000;2024;2020;Right
189118;Thiago Cionek;Thiago Rangel Cionek;36;183;80;Poland;70;70;0;1486;313;CB;Urbs Reggina 1914;275000;1000;426000;2023;2020;Right
254910;T. Sakamoto;Tatsuhiro Sakamoto;25;170;63;Japan;70;73;3;1826;379;CAM;KV Oostende;2100000;7000;3200000;2025;2022;Right
198079;M. B�chel;Marcel B�chel;31;175;71;Liechtenstein;70;70;0;1878;398;CDM;Ascoli;1100000;3000;1800000;2024;2020;Left
264383;O. Ndah;Olisa Ndah;24;190;80;Nigeria;70;78;8;1707;371;CB;Orlando Pirates;3300000;500;7900000;2024;2021;Right
267455;A. Sapara;Adewale Sapara;27;175;69;Nigeria;70;70;0;1760;370;LW;Portimonense SC;1700000;6000;3600000;2025;2022;Right
146111;Mikel Rico;Mikel Rico Moreno;37;179;75;Spain;70;70;0;1858;375;CDM;FC Cartagena;500000;4000;800000;2023;2022;Right
242879;M. Vandevoordt;Maarten Vandevoordt;20;192;80;Belgium;70;84;14;1062;383;GK;KRC Genk;3400000;5000;7200000;2023;2018;Right
219584;L. Lezzerini;Luca Lezzerini;27;195;86;Italy;70;73;3;1132;387;GK;Brescia;1600000;2000;2600000;2023;2022;Right
231360;J. El�as;Jalil El�as;26;175;69;Argentina;70;72;2;1902;401;CDM;San Lorenzo de Almagro;2000000;9000;3200000;2023;2021;Right
253376;T. St. Jago;Tommy St. Jago;22;186;68;Netherlands;70;79;9;1658;365;CB;FC Utrecht;3300000;7000;5600000;2024;2017;Right
196801;Mexer;Edson Andr� Sitoe;33;186;80;Mozambique;70;70;0;1663;343;CB;FC Girondins de Bordeaux;750000;5000;1400000;2023;2019;Right
200641;Y. Konoplyanka;Yevhen Konoplyanka;32;178;70;Ukraine;70;70;0;1803;375;LM;Cracovia;1300000;7000;1800000;2023;2022;Right
207553;M. Rohd�n;Marcus Rohd�n;31;182;76;Sweden;70;70;0;1962;414;CM;Frosinone;1300000;2000;2000000;2023;2019;Right
221890;J. Fulton;Jay Fulton;28;186;80;Scotland;70;71;1;1784;385;CB;Swansea City;1500000;15000;3000000;2024;2014;Right
239810;N. Raskin;Nicolas Raskin;21;178;74;Belgium;70;80;10;1982;412;CM;Standard de Li�ge;3600000;7000;6100000;2023;2019;Right
270276;S. Sithembe;Siyethemba Sithembe;29;170;62;South Africa;70;70;0;1902;399;CAM;Kaizer Chiefs;1600000;600;3400000;2024;2022;Right
214980;J. Caicedo;Juan Caicedo;32;180;80;Colombia;70;70;0;1678;355;ST;Club Deportes Tolima;1300000;650;2900000;2023;2020;Right
234948;L. Amani;Lazare Amani;24;172;64;C�te d'Ivoire;70;74;4;1929;415;CAM;Royale Union Saint-Gilloise;2300000;8000;3600000;2025;2021;Right
207804;A. Bell;Amari'i Bell;28;180;77;Jamaica;70;70;0;1749;382;LWB;Luton Town;1400000;18000;2700000;2023;2021;Left
261307;V. Birman?evi?;Veljko Birman?evi?;24;179;67;Serbia;70;76;6;1774;379;CAM;Malm� FF;2500000;5000;3800000;2025;2021;Right
259259;S. Mele;Santiago Mele;24;184;79;Uruguay;70;77;7;1018;375;GK;Uni�n de Santa Fe;2700000;5000;4600000;2023;2020;Right
245687;C. Sierra;Carlos Sierra;31;183;87;Colombia;70;70;0;1969;415;CM;Am�rica de Cali;1300000;550;2800000;2022;2021;Left
234933;A. Sedlar;Aleksandar Sedlar;30;180;79;Serbia;70;70;0;1584;331;CB;Deportivo Alav�s;1300000;7000;2100000;2024;2022;Right
245428;C. Okoroji;Chima Okoroji;25;178;73;England;70;75;5;1732;374;LB;SV Sandhausen;2200000;5000;3700000;2024;2021;Left
210868;Jos� Mari;Jos� Mar�a Mart�n Bejarano;34;180;69;Spain;70;70;0;1866;383;CDM;C�diz CF;550000;14000;1200000;2024;2016;Right
240053;R. Aabid;Rayane Aabid;30;178;71;France;70;70;0;1890;405;CM;Ataka? Hatayspor;1500000;9000;3000000;2024;2022;Right
184501;M. Lang;Michael Lang;31;185;79;Switzerland;70;70;0;1864;392;CB;FC Basel 1893;1200000;10000;1800000;2023;2021;Right
208054;L. Fern�ndez;Leandro Fern�ndez;31;176;74;Argentina;70;70;0;1893;399;RW;Club Atl�tico Independiente;1300000;9000;2000000;2023;2022;Right
223926;S. Bastien;Samuel Bastien;25;175;75;Congo DR;70;73;3;1973;417;RM;Burnley;2100000;22000;4099999;2025;2022;Right
193974;M. Ciofani;Matteo Ciofani;34;183;76;Italy;70;70;0;1690;373;RB;Modena;575000;2000;891000;2023;2021;Right
204215;A. Reach;Adam Reach;29;185;73;England;70;70;0;1913;409;LWB;West Bromwich Albion;1400000;18000;2700000;2024;2021;Left
219575;C. Bordacahar;Cristian Bordacahar;30;179;81;Argentina;70;70;0;1705;366;RW;FBC Melgar;1500000;600;3200000;2022;2021;Right
241591;Brugui;Roger Brugu� Ayguade;25;174;68;Spain;70;72;2;1822;392;CAM;Levante Uni�n Deportiva;2000000;7000;3400000;2025;2021;Left
257975;B. Brahimi;Billal Brahimi;22;183;73;France;70;79;9;1700;371;LM;OGC Nice;3600000;18000;7600000;2026;2022;Left
243386;D. Valencia;Diego Valencia;22;184;75;Chile;70;81;11;1662;366;ST;US Salernitana 1919;3600000;14000;7200000;2026;2022;Right
224440;J. Pollersbeck;Julian Pollersbeck;27;195;87;Germany;70;74;4;1125;386;GK;Olympique Lyonnais;1700000;21000;3400000;2024;2020;Right
233400;J. Glesnes;Jakob Glesnes;28;188;84;Norway;70;72;2;1730;376;CB;Philadelphia Union;1600000;5000;2500000;2024;2020;Right
201145;M. Le Bihan;Micka�l Le Bihan;32;185;85;France;70;70;0;1819;370;ST;Dijon FCO;1300000;5000;2300000;2024;2021;Right
211385;R. Durmisi;Riza Durmisi;28;173;69;Denmark;70;70;0;1937;407;LB;Lazio;1400000;22000;2400000;2023;2018;Left
236217;P. Neumann;Phil Neumann;24;192;82;Germany;70;75;5;1717;394;RB;Hannover 96;2200000;12000;3700000;2022;2022;Right
201914;M. Camporese;Michele Camporese;30;186;75;Italy;70;70;0;1488;332;CB;Urbs Reggina 1914;1300000;2000;2000000;2025;2022;Right
221370;M. Al Buraik;Mohammed Al Buraik;29;173;61;Saudi Arabia;70;70;0;1898;404;RB;Al Hilal;1400000;19000;2400000;2025;2014;Right
224442;B. Kamara;Bingourou Kamara;25;196;92;Senegal;70;75;5;1102;383;GK;RC Strasbourg Alsace;1900000;10000;3800000;2023;2017;Right
229818;D. Baumgartner;Dominik Baumgartner;25;187;72;Austria;70;74;4;1589;349;CB;RZ Pellets Wolfsberger AC;2000000;9000;3100000;2023;2020;Right
230074;E. Kwateng;Enock Kwateng;25;181;84;France;70;73;3;1726;371;CB;FC Girondins de Bordeaux;1900000;5000;3600000;2023;2019;Right
235194;G. Vrioni;Giacomo Vrioni;23;188;85;Albania;70;76;6;1685;364;ST;New England Revolution;2500000;5000;4300000;2025;2022;Left
243908;D. Ballard;Daniel Ballard;22;187;85;Northern Ireland;70;78;8;1501;324;CB;Sunderland;3300000;8000;6800000;2025;2022;Right
255684;Leonai;Leonai Souza de Almeida;27;174;73;Brazil;70;73;3;1886;398;CB;Barcelona Sporting Club;1800000;700;4099999;2022;2020;Right
208581;Z. Bytyqi;Zymer Bytyqi;25;176;70;Kosovo;70;72;2;1829;388;CAM;?ttifak Holding Konyaspor;2000000;10000;4200000;2023;2021;Right
256167;E. Ca�ete;Ezequiel Ca�ete;23;175;74;Argentina;70;78;8;1899;400;CAM;Uni�n de Santa Fe;3500000;7000;6000000;2025;2020;Right
238507;Fernando Fonseca;Fernando Manuel Ferreira Fonseca;25;182;75;Portugal;70;73;3;1745;380;RWB;FC Pa�os de Ferreira;1900000;6000;4099999;2023;2020;Right
259754;E. Elmal?;Eren Elmal?;21;183;76;Turkey;70;78;8;1761;386;LWB;Trabzonspor;3400000;12000;7100000;2027;2022;Left
241833;K. Guti�rrez;Kevin Guti�rrez;25;168;65;Argentina;70;75;5;1901;407;CAM;Defensa y Justicia;2100000;9000;0;2022;2018;Right
238505;M. Johnston;Michael Johnston;23;178;66;Scotland;70;75;5;1697;363;LW;Celtic;2400000;26000;4500000;2025;2016;Right
232873;K. Machida;Koki Machida;24;190;80;Japan;70;75;5;1604;369;CB;Royale Union Saint-Gilloise;2200000;8000;3500000;2023;2016;Left
190120;K. Johnsson;Karl-Johan Johnsson;32;189;84;Sweden;70;70;0;1204;390;GK;F.C. K�benhavn;800000;10000;1000000;2023;2019;Right
231848;Q. Boisgard;Quentin Boisgard;25;174;75;France;70;73;3;1824;384;CM;FC Lorient;2100000;10000;4400000;2023;2020;Right
216232;G. Kilota;G�rald Kilota;28;171;66;France;70;70;0;1891;407;LM;Seraing;1600000;10000;2300000;2023;2016;Left
215208;E. Isnaldo;Eugenio Isnaldo;28;180;72;Argentina;70;70;0;1844;396;LM;Atl�tico Tucum�n;1600000;8000;2400000;2022;2022;Left
199848;Pedro Moreira;Pedro Manuel da Silva Moreira;33;182;76;Portugal;70;70;0;1841;377;CDM;FC Arouca;800000;5000;1600000;2024;2020;Right
191655;Kim Seung Gyu;Seung Gyu Kim;31;187;78;Korea Republic;70;70;0;1172;383;GK;Al Shabab;850000;13000;1400000;2025;2022;Right
254887;J. Ortiz;Joao Ortiz;26;177;70;Ecuador;70;72;2;1948;415;CAM;Independiente del Valle;2000000;650;4600000;2026;2022;Right
247467;G. �vila;Gast�n �vila;20;182;75;Argentina;70;81;11;1734;375;CB;Royal Antwerp FC;3300000;8000;5600000;2027;2022;Left
